unique_key,created_date,status,complaint_type,descriptor,borough,street_name,latitude,longitude,closed_date,location_type,traffic_volume,aadt,nearby_crashes,pavement_crash_nearby,age_days,borough_code,is_highway,descriptor_severity,month_opened,risk_score,urgency_tier,urgency_label,fix_days_estimate,prob_low,prob_medium,prob_high,prob_critical
68598579,2026-04-08 16:46:07,Closed,Street Condition,Pothole,MANHATTAN,nan,40.810175405186904,-73.93740755930494,2026-04-08 16:46:07,nan,16591.571428571428,6876.0,24,1,17.17304406568287,0,0,0.7,4,43.9,1,Medium,14,0.0,1.0,0.0,0.0
68526180,2026-04-01 15:43:41,Closed,Street Condition,Pothole,MANHATTAN,nan,40.76671457146749,-73.98287746335355,2026-04-01 15:43:41,nan,16591.571428571428,6876.0,36,0,24.21640054716435,0,0,0.7,4,43.9,1,Medium,14,0.0,0.998,0.002,0.0
68608405,2026-04-09 06:26:33,Closed,Street Condition,Pothole,STATEN ISLAND,nan,40.62736690658295,-74.16655934062803,2026-04-11 13:02:00,nan,23788.714285714286,2762.0,19,0,16.6032986953125,4,0,0.7,4,43.9,1,Medium,14,0.0,1.0,0.0,0.0
68528081,2026-04-01 15:14:40,Open,Street Condition,Pothole,MANHATTAN,nan,40.80113992130737,-73.93768695042657,,nan,16591.571428571428,6876.0,25,1,24.236551010127314,0,0,0.7,4,43.9,1,Medium,14,0.0,0.999,0.001,0.0
68617602,2026-04-04 15:53:41,Closed,Street Condition,Pothole,MANHATTAN,nan,40.73409420697807,-74.00849032360021,2026-04-19 01:48:00,nan,16591.571428571428,6876.0,16,0,21.20945610271991,0,0,0.7,4,43.9,1,Medium,14,0.0,1.0,0.0,0.0
68587999,2026-04-07 14:50:24,Open,Street Condition,Pothole,MANHATTAN,LUDLOW STREET,40.71933266694489,-73.98872656829808,,nan,16591.571428571428,4784.0,50,1,18.253402861979165,0,0,0.7,4,43.9,1,Medium,14,0.0,1.0,0.0,0.0
68551095,2026-04-03 10:49:05,Closed,Street Condition,Pothole,MANHATTAN,nan,40.75084374656644,-73.97860824436275,2026-04-17 10:11:00,nan,16591.571428571428,6876.0,29,0,22.420983880497683,0,0,0.7,4,43.9,1,Medium,14,0.0,1.0,0.0,0.0
68546676,2026-04-02 17:50:02,Closed,Street Condition,Pothole,MANHATTAN,nan,40.82710272804978,-73.94995522516277,2026-04-02 17:50:02,nan,16591.571428571428,6876.0,22,1,23.128657491608795,0,0,0.7,4,43.9,1,Medium,14,0.0,0.999,0.001,0.0
68555820,2026-04-03 07:50:36,Closed,Street Condition,Pothole,MANHATTAN,nan,40.75205890698893,-74.00098172154796,2026-04-03 07:50:36,nan,16591.571428571428,6876.0,22,1,22.544930639756945,0,0,0.7,4,43.9,1,Medium,14,0.0,1.0,0.0,0.0
68603130,2026-04-08 15:26:27,Open,Street Condition,Pothole,MANHATTAN,nan,40.75470728755256,-73.9916333785805,,nan,16591.571428571428,6876.0,29,1,17.228368139756945,0,0,0.7,4,43.9,1,Medium,14,0.0,1.0,0.0,0.0
68603140,2026-04-08 11:04:04,Closed,Street Condition,Pothole,STATEN ISLAND,nan,40.57858394437325,-74.09996193059385,2026-04-11 21:47:00,nan,23788.714285714286,2762.0,11,0,17.41057878790509,4,0,0.7,4,43.9,1,Medium,14,0.0,1.0,0.0,0.0
68521412,2026-03-31 18:22:29,Closed,Street Condition,Pothole,MANHATTAN,nan,40.772420193583955,-73.97872406623014,2026-03-31 18:22:29,nan,16591.571428571428,6876.0,18,0,25.106122769386577,0,0,0.7,3,43.9,1,Medium,14,0.0,0.999,0.001,0.0
68580857,2026-04-05 22:14:16,Open,Street Condition,Pothole,MANHATTAN,nan,40.781130030511314,-73.98352731959616,,nan,16591.571428571428,6876.0,12,0,19.945162121238425,0,0,0.7,4,43.8,1,Medium,14,0.0,1.0,0.0,0.0
68581745,2026-04-06 15:53:54,Closed,Street Condition,Pothole,MANHATTAN,nan,40.80297085227577,-73.96386162910126,2026-04-06 15:53:54,nan,16591.571428571428,6876.0,16,0,19.209305639756945,0,0,0.7,4,43.8,1,Medium,14,0.0,1.0,0.0,0.0
68554526,2026-04-02 15:29:31,Closed,Street Condition,Pothole,BROOKLYN,FLATBUSH AVENUE,40.64299880518502,-73.95770723147535,2026-04-03 13:47:00,nan,16996.0,51131.0,20,1,23.226238510127313,1,0,0.7,4,43.8,1,Medium,14,0.0,1.0,0.0,0.0
68584652,2026-04-06 17:57:04,Closed,Street Condition,Pothole,MANHATTAN,nan,40.7207459377075,-73.98615773607546,2026-04-06 17:57:05,nan,16591.571428571428,6876.0,33,1,19.123773232349535,0,0,0.7,4,43.8,1,Medium,14,0.0,1.0,0.0,0.0
68531862,2026-04-01 10:09:29,Closed,Street Condition,Pothole,MANHATTAN,nan,40.768646934861145,-73.96982620375891,2026-04-01 10:09:29,nan,16591.571428571428,6876.0,9,0,24.448483880497687,0,0,0.7,4,43.8,1,Medium,14,0.0,0.998,0.002,0.0
68616281,2026-04-04 16:21:47,Pending,Street Condition,Pothole,MANHATTAN,nan,40.72784608591825,-73.982227193827,,nan,16591.571428571428,6876.0,10,0,21.189942213831017,0,0,0.7,4,43.8,1,Medium,14,0.0,1.0,0.0,0.0
68583206,2026-04-05 12:50:07,Closed,Street Condition,Pothole,MANHATTAN,nan,40.77691018988725,-73.95747053636883,2026-04-05 12:50:07,nan,16591.571428571428,6876.0,14,0,20.336932954571758,0,0,0.7,4,43.8,1,Medium,14,0.0,1.0,0.0,0.0
68529041,2026-04-01 07:21:55,Closed,Street Condition,Pothole,MANHATTAN,nan,40.77153888158767,-73.97740657870578,2026-04-01 07:21:55,nan,16591.571428571428,6876.0,16,0,24.564849621238427,0,0,0.7,4,43.8,1,Medium,14,0.0,0.998,0.002,0.0
68555818,2026-04-03 10:40:50,Closed,Street Condition,Pothole,MANHATTAN,nan,40.74444307525026,-73.97905779791937,2026-04-03 10:40:50,nan,16591.571428571428,6876.0,22,1,22.426713047164352,0,0,0.7,4,43.8,1,Medium,14,0.0,0.999,0.0,0.0
68580289,2026-04-05 11:23:27,Closed,Street Condition,Pothole,MANHATTAN,nan,40.79428457504224,-73.95111031407929,2026-04-05 11:23:27,nan,16591.571428571428,6876.0,12,1,20.397118139756945,0,0,0.7,4,43.8,1,Medium,14,0.0,1.0,0.0,0.0
68548487,2026-04-03 14:09:47,Closed,Street Condition,Pothole,MANHATTAN,nan,40.70983538437904,-74.0148752026835,2026-04-18 13:00:00,nan,16591.571428571428,6876.0,19,1,22.281608880497686,0,0,0.7,4,43.7,1,Medium,14,0.0,0.999,0.001,0.0
68586119,2026-04-07 10:01:38,Closed,Street Condition,Pothole,MANHATTAN,nan,40.84783950740333,-73.9395227268926,2026-04-07 10:01:38,nan,16591.571428571428,6876.0,23,1,18.453935269386573,0,0,0.7,4,43.7,1,Medium,14,0.0,1.0,0.0,0.0
68546677,2026-04-02 10:00:54,Closed,Street Condition,Pothole,MANHATTAN,nan,40.77102399632221,-73.95364737877979,2026-04-02 10:00:54,nan,16591.571428571428,6876.0,14,0,23.454444528645833,0,0,0.7,4,43.7,1,Medium,14,0.0,1.0,0.0,0.0
68516692,2026-03-31 12:43:59,Closed,Street Condition,Pothole,MANHATTAN,nan,40.84105168954552,-73.9446789892306,2026-03-31 12:43:59,nan,16591.571428571428,6876.0,23,1,25.34119221383102,0,0,0.7,3,43.7,1,Medium,14,0.0,0.999,0.001,0.0
68555817,2026-04-03 17:38:08,Closed,Street Condition,Pothole,MANHATTAN,nan,40.77102399632221,-73.95364737877979,2026-04-03 17:38:08,nan,16591.571428571428,6876.0,14,0,22.136921380497686,0,0,0.7,4,43.7,1,Medium,14,0.0,0.999,0.001,0.0
68541998,2026-04-02 09:02:38,Open,Street Condition,Pothole,MANHATTAN,nan,40.79630128660878,-73.93828379349273,,nan,16591.571428571428,6876.0,21,0,23.494907491608796,0,0,0.7,4,43.7,1,Medium,14,0.0,1.0,0.0,0.0
68525131,2026-03-31 13:24:31,Open,Street Condition,Pothole,MANHATTAN,nan,40.82264393376656,-73.95321759407697,,nan,16591.571428571428,6876.0,16,1,25.313044065682874,0,0,0.7,3,43.7,1,Medium,14,0.0,0.999,0.001,0.0
68585166,2026-04-05 19:56:28,Closed,Street Condition,Pothole,MANHATTAN,nan,40.72463333863871,-73.99858574825272,2026-04-18 21:11:00,nan,16591.571428571428,6876.0,36,1,20.04085656568287,0,0,0.7,4,43.7,1,Medium,14,0.0,1.0,0.0,0.0
68531861,2026-04-01 10:36:20,Closed,Street Condition,Pothole,MANHATTAN,nan,40.79236257545369,-73.9641743612929,2026-04-01 10:36:20,nan,16591.571428571428,6876.0,13,0,24.429838047164353,0,0,0.7,4,43.7,1,Medium,14,0.0,0.999,0.001,0.0
68515099,2026-03-31 13:45:52,Closed,Street Condition,Pothole,MANHATTAN,nan,40.84105168954552,-73.9446789892306,2026-03-31 13:45:52,nan,16591.571428571428,6876.0,23,1,25.298217676793985,0,0,0.7,3,43.7,1,Medium,14,0.0,0.999,0.001,0.0
68587464,2026-04-07 23:48:46,Closed,Street Condition,Pothole,MANHATTAN,nan,40.77153888158767,-73.97740657870578,2026-04-07 23:48:46,nan,16591.571428571428,6876.0,16,0,17.879537121238425,0,0,0.7,4,43.7,1,Medium,14,0.0,1.0,0.0,0.0
68547189,2026-04-02 11:42:40,Closed,Street Condition,Pothole,MANHATTAN,nan,40.71801847902286,-73.99995671087599,2026-04-18 10:30:00,nan,16591.571428571428,6876.0,37,1,23.383773232349537,0,0,0.7,4,43.7,1,Medium,14,0.0,0.997,0.003,0.0
68593623,2026-04-07 21:10:24,Closed,Street Condition,Pothole,MANHATTAN,nan,40.7165333703795,-74.00667359125764,2026-04-19 00:55:00,nan,16591.571428571428,6876.0,33,1,17.98951397309028,0,0,0.7,4,43.7,1,Medium,14,0.0,1.0,0.0,0.0
68524577,2026-03-31 21:55:23,Closed,Street Condition,Pothole,MANHATTAN,nan,40.77691018988725,-73.95747053636883,2026-03-31 21:55:23,nan,16591.571428571428,6876.0,14,0,24.958275547164355,0,0,0.7,3,43.7,1,Medium,14,0.0,1.0,0.0,0.0
68613101,2026-04-09 01:34:03,Closed,Street Condition,Pothole,MANHATTAN,nan,40.74524269734116,-73.98479209057659,2026-04-10 00:01:00,nan,16591.571428571428,6876.0,20,1,16.8064236953125,0,0,0.7,4,43.7,1,Medium,14,0.0,1.0,0.0,0.0
68586630,2026-04-07 20:56:27,Closed,Street Condition,Pothole,MANHATTAN,nan,40.72205840806263,-74.00905879831394,2026-04-18 23:00:00,nan,16591.571428571428,6876.0,11,0,17.999201473090277,0,0,0.7,4,43.6,1,Medium,14,0.0,1.0,0.0,0.0
68547964,2026-04-03 07:59:30,Closed,Street Condition,Pothole,MANHATTAN,nan,40.71983813771646,-74.00518762166442,2026-04-03 07:59:30,nan,16591.571428571428,6876.0,29,1,22.53875008420139,0,0,0.7,4,43.6,1,Medium,14,0.0,1.0,0.0,0.0
68528080,2026-04-01 17:21:43,Closed,Street Condition,Pothole,MANHATTAN,nan,40.72652715467351,-73.99584371348764,2026-04-18 01:30:00,nan,16591.571428571428,6876.0,27,1,24.148321843460646,0,0,0.7,4,43.6,1,Medium,14,0.0,0.999,0.001,0.0
68541994,2026-04-02 17:33:58,Closed,Street Condition,Pothole,MANHATTAN,nan,40.703099960609336,-74.01299825749884,2026-04-18 10:25:00,nan,16591.571428571428,6876.0,14,1,23.139814899016205,0,0,0.7,4,43.6,1,Medium,14,0.0,1.0,0.0,0.0
68550593,2026-04-03 15:53:36,Closed,Street Condition,Pothole,MANHATTAN,nan,40.77402161430348,-73.95455873895823,2026-04-03 15:53:36,nan,16591.571428571428,6876.0,12,0,22.209513973090278,0,0,0.7,4,43.6,1,Medium,14,0.0,0.999,0.001,0.0
68543977,2026-04-02 08:47:16,Closed,Street Condition,Pothole,MANHATTAN,nan,40.74840016262004,-73.99993864577306,2026-04-02 08:47:16,nan,16591.571428571428,6876.0,14,0,23.505578787905094,0,0,0.7,4,43.6,1,Medium,14,0.0,1.0,0.0,0.0
68555832,2026-04-02 07:00:00,Closed,Street Condition,Pothole,STATEN ISLAND,nan,40.58124222955123,-74.09843949171652,2026-04-03 09:45:00,nan,23788.714285714286,2762.0,9,0,23.580069528645833,4,0,0.7,4,43.6,1,Medium,14,0.0,1.0,0.0,0.0
68584654,2026-04-06 11:24:32,Closed,Street Condition,Pothole,MANHATTAN,nan,40.72931039303492,-73.99788568956492,2026-04-06 11:24:32,nan,16591.571428571428,6876.0,12,1,19.39636582494213,0,0,0.7,4,43.6,1,Medium,14,0.0,1.0,0.0,0.0
68528083,2026-04-01 08:19:23,Open,Street Condition,Pothole,MANHATTAN,nan,40.82537981332873,-73.94005260789764,,nan,16591.571428571428,6876.0,21,1,24.52494221383102,0,0,0.7,4,43.6,1,Medium,14,0.0,0.998,0.002,0.0
68578842,2026-04-06 13:46:18,Closed,Street Condition,Pothole,MANHATTAN,nan,40.77102399632221,-73.95364737877979,2026-04-06 13:46:18,nan,16591.571428571428,6876.0,14,0,19.297916750868055,0,0,0.7,4,43.6,1,Medium,14,0.0,1.0,0.0,0.0
68612301,2026-04-04 20:54:36,Closed,Street Condition,Pothole,MANHATTAN,nan,40.76085747543163,-73.96106887544212,2026-04-17 08:05:00,nan,16591.571428571428,6876.0,31,1,21.0004861953125,0,0,0.7,4,43.6,1,Medium,14,0.0,0.999,0.001,0.0
68580856,2026-04-06 08:48:02,Open,Street Condition,Pothole,MANHATTAN,nan,40.77039307378342,-73.94807356936934,,nan,16591.571428571428,6876.0,13,0,19.505046380497685,0,0,0.7,4,43.6,1,Medium,14,0.0,1.0,0.0,0.0
68516685,2026-03-31 16:45:57,Closed,Street Condition,Pothole,MANHATTAN,nan,40.768023997074046,-73.97028136310426,2026-03-31 16:45:57,nan,16591.571428571428,6876.0,10,0,25.173159806423612,0,0,0.7,3,43.5,1,Medium,14,0.0,0.998,0.002,0.0
68516683,2026-03-31 17:25:54,Closed,Street Condition,Pothole,MANHATTAN,nan,40.83037249660016,-73.9401420611145,2026-03-31 17:25:54,nan,16591.571428571428,6876.0,21,1,25.14541675086806,0,0,0.7,3,43.5,1,Medium,14,0.0,0.999,0.001,0.0
68575185,2026-04-05 22:09:21,Open,Street Condition,Pothole,MANHATTAN,nan,40.78791319432663,-73.95577707067562,,nan,16591.571428571428,6876.0,12,1,19.948576473090277,0,0,0.7,4,43.5,1,Medium,14,0.0,1.0,0.0,0.0
68585164,2026-04-06 14:37:27,Closed,Street Condition,Pothole,MANHATTAN,nan,40.868113536577496,-73.91975242658049,2026-04-13 21:20:00,nan,16591.571428571428,6876.0,18,1,19.26239591753472,0,0,0.7,4,43.5,1,Medium,14,0.0,1.0,0.0,0.0
68578009,2026-04-06 18:12:07,Open,Street Condition,Pothole,MANHATTAN,nan,40.76843037983207,-73.9615482097735,,nan,16591.571428571428,6876.0,18,0,19.113321843460646,0,0,0.7,4,43.5,1,Medium,14,0.0,1.0,0.0,0.0
68543262,2026-04-02 08:55:00,Open,Street Condition,Pothole,MANHATTAN,nan,40.77025022010101,-73.947792080714,,nan,16591.571428571428,6876.0,13,0,23.500208417534722,0,0,0.7,4,43.5,1,Medium,14,0.0,1.0,0.0,0.0
68537638,2026-04-02 09:43:14,Closed,Street Condition,Pothole,MANHATTAN,nan,40.77025022010101,-73.947792080714,2026-04-02 09:43:14,nan,16591.571428571428,6876.0,13,0,23.46671304716435,0,0,0.7,4,43.5,1,Medium,14,0.0,1.0,0.0,0.0
68593084,2026-04-07 10:25:46,Closed,Street Condition,Pothole,MANHATTAN,nan,40.76671457146749,-73.98287746335355,2026-04-07 10:25:46,nan,16591.571428571428,6876.0,36,0,18.437176010127313,0,0,0.7,4,43.5,1,Medium,14,0.0,1.0,0.0,0.0
68579378,2026-04-06 18:34:53,Open,Street Condition,Pothole,MANHATTAN,nan,40.803698127975856,-73.93791211605358,,nan,16591.571428571428,6876.0,49,1,19.09751165827546,0,0,0.7,4,43.5,1,Medium,14,0.0,1.0,0.0,0.0
68594440,2026-04-07 05:19:14,Closed,Street Condition,Pothole,MANHATTAN,nan,40.731835474021494,-74.00510556763821,2026-04-07 05:19:14,nan,16591.571428571428,6876.0,20,0,18.650046380497685,0,0,0.7,4,43.5,1,Medium,14,0.0,1.0,0.0,0.0
68541991,2026-04-02 22:09:48,Closed,Street Condition,Pothole,MANHATTAN,nan,40.75211987722737,-73.97767664192216,2026-04-08 09:59:00,nan,16591.571428571428,6876.0,28,1,22.948263973090278,0,0,0.7,4,43.5,1,Medium,14,0.0,0.999,0.001,0.0
68598582,2026-04-08 10:40:23,Closed,Street Condition,Pothole,MANHATTAN,nan,40.79998529440173,-73.94484675718117,2026-04-08 10:40:23,nan,16591.571428571428,6876.0,29,1,17.42702554716435,0,0,0.7,4,43.5,1,Medium,14,0.0,1.0,0.0,0.0
68531860,2026-04-01 10:59:31,Closed,Street Condition,Pothole,MANHATTAN,nan,40.83406100800248,-73.94487994277772,2026-04-01 10:59:31,nan,16591.571428571428,6876.0,26,1,24.413738510127317,0,0,0.7,4,43.5,1,Medium,14,0.0,0.998,0.002,0.0
68601235,2026-04-08 08:20:24,Closed,Street Condition,Pothole,MANHATTAN,nan,40.71173825384143,-74.00698692775009,2026-04-08 08:20:24,nan,16591.571428571428,6876.0,23,0,17.5242361953125,0,0,0.7,4,43.5,1,Medium,14,0.0,1.0,0.0,0.0
68536269,2026-04-01 10:21:18,Closed,Street Condition,Pothole,MANHATTAN,nan,40.82642774203356,-73.95045075558801,2026-04-01 10:21:18,nan,16591.571428571428,6876.0,27,0,24.44027786197917,0,0,0.7,4,43.4,1,Medium,14,0.0,1.0,0.0,0.0
68536271,2026-04-01 09:13:20,Closed,Street Condition,Pothole,MANHATTAN,nan,40.7774128851202,-73.97879829456296,2026-04-01 09:13:20,nan,16591.571428571428,6876.0,8,0,24.487476936053245,0,0,0.7,4,43.4,1,Medium,14,0.0,0.998,0.002,0.0
68593079,2026-04-07 19:17:28,Closed,Street Condition,Pothole,MANHATTAN,nan,40.77178075517688,-73.9791936146363,2026-04-07 19:17:28,nan,16591.571428571428,6876.0,22,0,18.067939899016203,0,0,0.7,4,43.4,1,Medium,14,0.0,1.0,0.0,0.0
68591689,2026-04-07 18:42:02,Closed,Street Condition,Pothole,MANHATTAN,nan,40.774679702585445,-73.98220025247693,2026-04-07 18:42:02,nan,16591.571428571428,6876.0,28,0,18.092546380497684,0,0,0.7,4,43.4,1,Medium,14,0.0,1.0,0.0,0.0
68576539,2026-04-06 21:21:40,Open,Street Condition,Pothole,MANHATTAN,nan,40.75866396123414,-73.959720156378,,nan,16591.571428571428,6876.0,16,0,18.981689899016203,0,0,0.7,4,43.4,1,Medium,14,0.0,1.0,0.0,0.0
68530916,2026-04-01 15:54:17,Open,Street Condition,Pothole,MANHATTAN,nan,40.7779047511921,-73.98208745958574,,nan,16591.571428571428,6876.0,20,0,24.209039436053242,0,0,0.7,4,43.4,1,Medium,14,0.0,0.999,0.001,0.0
68595853,2026-04-07 16:31:40,Closed,Street Condition,Pothole,MANHATTAN,nan,40.74905333423899,-73.99574847129311,2026-04-07 16:31:40,nan,16591.571428571428,6876.0,36,0,18.183078787905092,0,0,0.7,4,43.4,1,Medium,14,0.0,1.0,0.0,0.0
68575181,2026-04-06 12:40:24,Open,Street Condition,Pothole,MANHATTAN,nan,40.71543266770755,-74.00754283723096,,nan,16591.571428571428,6876.0,33,1,19.343680639756943,0,0,0.7,4,43.4,1,Medium,14,0.0,1.0,0.0,0.0
68609160,2026-04-09 22:35:43,Closed,Street Condition,Pothole,MANHATTAN,nan,40.72900831955276,-73.99374729799094,2026-04-09 22:35:43,nan,16591.571428571428,6876.0,17,1,15.930266287905093,0,0,0.7,4,43.4,1,Medium,14,0.0,1.0,0.0,0.0
68605688,2026-04-08 15:38:41,Open,Street Condition,Pothole,MANHATTAN,nan,40.73198239186119,-73.98196630142556,,nan,16591.571428571428,6876.0,13,0,17.219872769386573,0,0,0.7,4,43.4,1,Medium,14,0.0,1.0,0.0,0.0
68580852,2026-04-06 18:24:49,Open,Street Condition,Pothole,MANHATTAN,nan,40.8001615240881,-73.93537265155821,,nan,16591.571428571428,6876.0,18,1,19.104502399016205,0,0,0.7,4,43.3,1,Medium,14,0.0,1.0,0.0,0.0
68614432,2026-04-04 10:16:13,Closed,Street Condition,Pothole,MANHATTAN,nan,40.72693345363691,-73.99991701807936,2026-04-04 10:16:13,nan,16591.571428571428,6876.0,16,1,21.44380795457176,0,0,0.7,4,43.3,1,Medium,14,0.0,1.0,0.0,0.0
68595018,2026-04-07 12:14:40,Closed,Street Condition,Pothole,MANHATTAN,nan,40.70554600548607,-74.00794928153533,2026-04-18 11:20:00,nan,16591.571428571428,6876.0,24,0,18.361551010127314,0,0,0.7,4,43.3,1,Medium,14,0.0,1.0,0.0,0.0
68596374,2026-04-07 11:14:15,Closed,Street Condition,Pothole,STATEN ISLAND,nan,40.57917037754895,-74.10105358704087,2026-04-11 21:59:00,nan,23788.714285714286,2762.0,18,0,18.403507028645834,4,0,0.7,4,43.3,1,Medium,14,0.0,1.0,0.0,0.0
68586631,2026-04-07 14:49:20,Open,Street Condition,Pothole,MANHATTAN,LUDLOW STREET,40.72181105404858,-73.98746708538718,,nan,16591.571428571428,4784.0,42,1,18.254143602719907,0,0,0.7,4,43.3,1,Medium,14,0.0,1.0,0.0,0.0
68603848,2026-04-08 15:20:57,Closed,Street Condition,Pothole,MANHATTAN,nan,40.7779047511921,-73.98208745958574,2026-04-08 15:20:57,nan,16591.571428571428,6876.0,20,0,17.232187584201387,0,0,0.7,4,43.3,1,Medium,14,0.0,1.0,0.0,0.0
68583753,2026-04-05 11:19:31,Open,Street Condition,Pothole,MANHATTAN,nan,40.74511581912218,-73.9806599355382,,nan,16591.571428571428,6876.0,24,1,20.399849621238427,0,0,0.7,4,43.3,1,Medium,14,0.0,1.0,0.0,0.0
68526175,2026-04-01 22:07:07,Closed,Street Condition,Pothole,MANHATTAN,nan,40.84604758805665,-73.9402400014605,2026-04-01 22:07:07,nan,16591.571428571428,6876.0,29,1,23.950127399016203,0,0,0.7,4,43.3,1,Medium,14,0.0,0.999,0.001,0.0
68525128,2026-03-31 15:21:04,Open,Street Condition,Pothole,MANHATTAN,nan,40.7521974591802,-73.9818236763463,,nan,16591.571428571428,6876.0,29,1,25.232106565682873,0,0,0.7,3,43.3,1,Medium,14,0.0,0.997,0.002,0.0
68678885,2026-04-15 10:32:26,Closed,Street Condition,Pothole,MANHATTAN,nan,40.802928040912455,-73.96757481807968,2026-04-15 10:32:26,nan,16591.571428571428,6876.0,16,1,10.432546380497685,0,0,0.7,4,43.2,1,Medium,14,0.0,1.0,0.0,0.0
68540224,2026-04-03 02:46:26,Closed,Street Condition,Pothole,MANHATTAN,nan,40.79166282641287,-73.96468394774719,2026-04-03 02:46:26,nan,16591.571428571428,6876.0,13,0,22.756157491608796,0,0,0.7,4,43.2,1,Medium,14,0.0,1.0,0.0,0.0
68540225,2026-04-02 22:05:44,Closed,Street Condition,Pothole,MANHATTAN,nan,40.7434737375789,-73.97675929356365,2026-04-02 22:05:44,nan,16591.571428571428,6876.0,27,1,22.95108804716435,0,0,0.7,4,43.2,1,Medium,14,0.0,0.999,0.001,0.0
68595856,2026-04-07 11:44:55,Closed,Street Condition,Pothole,MANHATTAN,nan,40.80297085227577,-73.96386162910126,2026-04-07 11:44:55,nan,16591.571428571428,6876.0,16,0,18.382210732349538,0,0,0.7,4,43.2,1,Medium,14,0.0,1.0,0.0,0.0
68677901,2026-04-15 07:42:54,Open,Street Condition,Pothole,MANHATTAN,nan,40.73940874906709,-73.97669936553606,,nan,16591.571428571428,6876.0,25,1,10.550277861979167,0,0,0.7,4,43.2,1,Medium,14,0.0,1.0,0.0,0.0
68543972,2026-04-02 16:47:53,Closed,Street Condition,Pothole,MANHATTAN,nan,40.74135012900925,-73.98131059290127,2026-04-02 16:47:53,nan,16591.571428571428,6876.0,25,0,23.17181721383102,0,0,0.7,4,43.2,1,Medium,14,0.0,1.0,0.0,0.0
68513554,2026-03-31 14:02:08,Closed,Street Condition,Pothole,MANHATTAN,nan,40.83406100800248,-73.94487994277772,2026-03-31 14:02:08,nan,16591.571428571428,6876.0,26,1,25.286921380497688,0,0,0.7,3,43.2,1,Medium,14,0.0,0.999,0.001,0.0
68616273,2026-04-09 16:06:15,Open,Street Condition,Pothole,MANHATTAN,nan,40.80356743918114,-73.96714105897546,,nan,16591.571428571428,6876.0,14,1,16.200729250868054,0,0,0.7,4,43.2,1,Medium,14,0.0,1.0,0.0,0.0
68545359,2026-04-03 02:58:22,Closed,Street Condition,Pothole,MANHATTAN,nan,40.79166282641287,-73.96468394774719,2026-04-03 02:58:22,nan,16591.571428571428,6876.0,13,0,22.74787045457176,0,0,0.7,4,43.2,1,Medium,14,0.0,1.0,0.0,0.0
68611034,2026-04-04 17:40:24,Open,Street Condition,Pothole,MANHATTAN,nan,40.75029392324656,-73.99484248924927,,nan,16591.571428571428,6876.0,37,0,21.13534730642361,0,0,0.7,4,43.2,1,Medium,14,0.0,1.0,0.0,0.0
68514054,2026-03-31 22:08:08,Closed,Street Condition,Pothole,MANHATTAN,nan,40.74754283979385,-73.97078132715654,2026-04-03 21:50:00,nan,16591.571428571428,6876.0,24,0,24.94942138049769,0,0,0.7,3,43.1,1,Medium,14,0.0,1.0,0.0,0.0
68596393,2026-04-07 15:23:19,Open,Street Condition,Pothole,MANHATTAN,nan,40.7622904820507,-73.98610578413911,,nan,16591.571428571428,6876.0,32,0,18.23054406568287,0,0,0.7,4,43.1,1,Medium,14,0.0,1.0,0.0,0.0
68609163,2026-04-09 16:12:00,Closed,Street Condition,Pothole,MANHATTAN,nan,40.80180069248254,-73.96107743720668,2026-04-09 16:12:00,nan,16591.571428571428,6876.0,14,1,16.1967361953125,0,0,0.7,4,43.1,1,Medium,14,0.0,1.0,0.0,0.0
68603133,2026-04-08 12:09:19,Open,Street Condition,Pothole,MANHATTAN,nan,40.7258463969861,-73.99446555695982,,nan,16591.571428571428,6876.0,31,1,17.365266287905094,0,0,0.7,4,43.1,1,Medium,14,0.0,1.0,0.0,0.0
68586115,2026-04-07 21:05:47,Closed,Street Condition,Pothole,MANHATTAN,nan,40.758949399914954,-73.96848058993135,2026-04-07 21:05:47,nan,16591.571428571428,6876.0,16,0,17.992719991608794,0,0,0.7,4,43.1,1,Medium,14,0.0,1.0,0.0,0.0
68547185,2026-04-02 23:23:32,Closed,Street Condition,Pothole,MANHATTAN,nan,40.75021802640676,-73.97905598246591,2026-04-17 09:50:00,nan,16591.571428571428,6876.0,25,0,22.897060269386575,0,0,0.7,4,43.1,1,Medium,14,0.0,1.0,0.0,0.0
